_id,beachid,beachname,sitename,collectiondate,ecoli,comments,loc_type,longitude,latitude
13718,1,Marie Curtis Park East Beach,33W,2014-06-07,10.0,<10,Point,-79.540886,43.58486
13722,2,Sunnyside Beach,22W,2014-06-07,10.0,<10,Point,-79.46005,43.636723
13723,2,Sunnyside Beach,17W,2014-06-07,10.0,<10,Point,-79.451,43.63639
13724,2,Sunnyside Beach,21W,2014-06-07,10.0,<10,Point,-79.45753,43.63711
13726,2,Sunnyside Beach,18W,2014-06-07,10.0,<10,Point,-79.45267,43.636612
13727,2,Sunnyside Beach,19W,2014-06-07,10.0,<10,Point,-79.45411,43.63711
13728,2,Sunnyside Beach,20W,2014-06-07,10.0,<10,Point,-79.45564,43.637165
13729,1,Marie Curtis Park East Beach,29W,2014-06-06,10.0,<,Point,-79.539696,43.58592
13730,1,Marie Curtis Park East Beach,33W,2014-06-06,10.0,<,Point,-79.540886,43.58486
13731,1,Marie Curtis Park East Beach,32W,2014-06-06,10.0,<,Point,-79.54056,43.58511
13732,1,Marie Curtis Park East Beach,31W,2014-06-06,10.0,<,Point,-79.54039,43.585304
13734,2,Sunnyside Beach,22W,2014-06-06,10.0,<,Point,-79.46005,43.636723
13735,2,Sunnyside Beach,17W,2014-06-06,10.0,<,Point,-79.451,43.63639
13736,2,Sunnyside Beach,21W,2014-06-06,10.0,<,Point,-79.45753,43.63711
13738,2,Sunnyside Beach,18W,2014-06-06,10.0,<,Point,-79.45267,43.636612
13739,2,Sunnyside Beach,19W,2014-06-06,10.0,<,Point,-79.45411,43.63711
13740,2,Sunnyside Beach,20W,2014-06-06,10.0,<,Point,-79.45564,43.637165
13742,1,Marie Curtis Park East Beach,33W,2014-06-05,10.0,<,Point,-79.540886,43.58486
13751,2,Sunnyside Beach,19W,2014-06-05,10.0,<,Point,-79.45411,43.63711
13763,2,Sunnyside Beach,19W,2014-06-04,10.0,<,Point,-79.45411,43.63711
13781,1,Marie Curtis Park East Beach,30W,2014-06-02,10.0,<,Point,-79.540054,43.58561
13794,2,Sunnyside Beach,22W,2014-06-01,10.0,<10,Point,-79.46005,43.636723
13795,2,Sunnyside Beach,17W,2014-06-01,10.0,<10,Point,-79.451,43.63639
13798,2,Sunnyside Beach,18W,2014-06-01,10.0,<10,Point,-79.45267,43.636612
13800,2,Sunnyside Beach,20W,2014-06-01,10.0,<10,Point,-79.45564,43.637165
13802,1,Marie Curtis Park East Beach,33W,2014-05-31,10.0,<,Point,-79.540886,43.58486
13807,2,Sunnyside Beach,17W,2014-05-31,10.0,<,Point,-79.451,43.63639
13810,2,Sunnyside Beach,18W,2014-05-31,10.0,<,Point,-79.45267,43.636612
13811,2,Sunnyside Beach,19W,2014-05-31,10.0,<,Point,-79.45411,43.63711
13812,2,Sunnyside Beach,20W,2014-05-31,10.0,<,Point,-79.45564,43.637165
13817,1,Marie Curtis Park East Beach,30W,2014-05-30,10.0,<,Point,-79.540054,43.58561
13822,2,Sunnyside Beach,19W,2014-05-30,10.0,<,Point,-79.45411,43.63711
13825,1,Marie Curtis Park East Beach,29W,2014-05-29,1400.0,est,Point,-79.539696,43.58592
13829,1,Marie Curtis Park East Beach,30W,2014-05-29,1600.0,est,Point,-79.540054,43.58561
13837,1,Marie Curtis Park East Beach,29W,2014-05-28,10.0,<,Point,-79.539696,43.58592
13838,1,Marie Curtis Park East Beach,33W,2014-05-28,10.0,<,Point,-79.540886,43.58486
13840,1,Marie Curtis Park East Beach,31W,2014-05-28,10.0,< ,Point,-79.54039,43.585304
13841,1,Marie Curtis Park East Beach,30W,2014-05-28,10.0,<,Point,-79.540054,43.58561
13843,2,Sunnyside Beach,17W,2014-05-28,10.0,<,Point,-79.451,43.63639
13844,2,Sunnyside Beach,21W,2014-05-28,10.0,<,Point,-79.45753,43.63711
13846,2,Sunnyside Beach,19W,2014-05-28,10.0,<,Point,-79.45411,43.63711
13847,2,Sunnyside Beach,20W,2014-05-28,10.0,<,Point,-79.45564,43.637165
13850,1,Marie Curtis Park East Beach,33W,2014-05-27,10.0,<,Point,-79.540886,43.58486
13851,1,Marie Curtis Park East Beach,32W,2014-05-27,10.0,<,Point,-79.54056,43.58511
13852,1,Marie Curtis Park East Beach,31W,2014-05-27,10.0,<,Point,-79.54039,43.585304
13853,1,Marie Curtis Park East Beach,30W,2014-05-27,10.0,<,Point,-79.540054,43.58561
13861,1,Marie Curtis Park East Beach,29W,2014-05-26,10.0,<,Point,-79.539696,43.58592
13862,1,Marie Curtis Park East Beach,33W,2014-05-26,10.0,<,Point,-79.540886,43.58486
13863,1,Marie Curtis Park East Beach,32W,2014-05-26,10.0,<,Point,-79.54056,43.58511
13864,1,Marie Curtis Park East Beach,31W,2014-05-26,10.0,<,Point,-79.54039,43.585304
13865,1,Marie Curtis Park East Beach,30W,2014-05-26,10.0,<,Point,-79.540054,43.58561
13867,2,Sunnyside Beach,17W,2014-05-26,10.0,<,Point,-79.451,43.63639
13869,2,Sunnyside Beach,18W,2014-05-26,10.0,<,Point,-79.45267,43.636612
13870,2,Sunnyside Beach,19W,2014-05-26,10.0,<,Point,-79.45411,43.63711
13871,2,Sunnyside Beach,20W,2014-05-26,10.0,<,Point,-79.45564,43.637165
13872,2,Sunnyside Beach,22W,2014-05-26,10.0,<,Point,-79.46005,43.636723
13873,1,Marie Curtis Park East Beach,29W,2014-05-25,10.0,<,Point,-79.539696,43.58592
13874,1,Marie Curtis Park East Beach,33W,2014-05-25,10.0,<,Point,-79.540886,43.58486
13875,1,Marie Curtis Park East Beach,32W,2014-05-25,10.0,<,Point,-79.54056,43.58511
13876,1,Marie Curtis Park East Beach,31W,2014-05-25,10.0,<,Point,-79.54039,43.585304
13877,1,Marie Curtis Park East Beach,30W,2014-05-25,10.0,<,Point,-79.540054,43.58561
13879,2,Sunnyside Beach,17W,2014-05-25,10.0,<,Point,-79.451,43.63639
13881,2,Sunnyside Beach,18W,2014-05-25,10.0,<,Point,-79.45267,43.636612
13882,2,Sunnyside Beach,19W,2014-05-25,10.0,<,Point,-79.45411,43.63711
13883,2,Sunnyside Beach,20W,2014-05-25,10.0,<,Point,-79.45564,43.637165
13884,2,Sunnyside Beach,22W,2014-05-25,10.0,<,Point,-79.46005,43.636723
13891,2,Sunnyside Beach,17W,2014-05-24,10.0,<,Point,-79.451,43.63639
13895,2,Sunnyside Beach,20W,2014-05-24,10.0,<,Point,-79.45564,43.637165
13897,1,Marie Curtis Park East Beach,29W,2014-05-23,10.0,<,Point,-79.539696,43.58592
13898,1,Marie Curtis Park East Beach,33W,2014-05-23,10.0,<,Point,-79.540886,43.58486
13899,1,Marie Curtis Park East Beach,32W,2014-05-23,10.0,<,Point,-79.54056,43.58511
13900,1,Marie Curtis Park East Beach,31W,2014-05-23,10.0,<,Point,-79.54039,43.585304
13901,1,Marie Curtis Park East Beach,30W,2014-05-23,10.0,<,Point,-79.540054,43.58561
13903,2,Sunnyside Beach,17W,2014-05-23,10.0,<,Point,-79.451,43.63639
13906,2,Sunnyside Beach,19W,2014-05-23,10.0,<,Point,-79.45411,43.63711
13908,2,Sunnyside Beach,22W,2014-05-23,10.0,<,Point,-79.46005,43.636723
13916,2,Sunnyside Beach,21W,2014-05-22,10.0,<,Point,-79.45753,43.63711
13919,2,Sunnyside Beach,20W,2014-05-22,10.0,<,Point,-79.45564,43.637165
13920,2,Sunnyside Beach,22W,2014-05-22,10.0,<,Point,-79.46005,43.636723
13928,2,Sunnyside Beach,21W,2014-05-21,10.0,<,Point,-79.45753,43.63711
13932,2,Sunnyside Beach,22W,2014-05-21,10.0,<,Point,-79.46005,43.636723
13939,2,Sunnyside Beach,17W,2014-05-20,10.0,<,Point,-79.451,43.63639
13940,2,Sunnyside Beach,21W,2014-05-20,10.0,<,Point,-79.45753,43.63711
13942,2,Sunnyside Beach,19W,2014-05-20,10.0,<,Point,-79.45411,43.63711
13943,2,Sunnyside Beach,20W,2014-05-20,10.0,<,Point,-79.45564,43.637165
13944,2,Sunnyside Beach,22W,2014-05-20,10.0,<,Point,-79.46005,43.636723
13948,1,Marie Curtis Park East Beach,31W,2013-09-02,200.0,120,Point,-79.54039,43.585304
13970,1,Marie Curtis Park East Beach,33W,2013-08-31,10.0,<,Point,-79.540886,43.58486
14014,2,Sunnyside Beach,19W,2013-08-28,1100.0,est,Point,-79.45411,43.63711
14024,2,Sunnyside Beach,21W,2013-08-27,1300.0,est,Point,-79.45753,43.63711
14041,1,Marie Curtis Park East Beach,29W,2013-08-25,10.0,<,Point,-79.539696,43.58592
14042,1,Marie Curtis Park East Beach,33W,2013-08-25,10.0,<,Point,-79.540886,43.58486
14043,1,Marie Curtis Park East Beach,32W,2013-08-25,10.0,<,Point,-79.54056,43.58511
14044,1,Marie Curtis Park East Beach,31W,2013-08-25,10.0,<,Point,-79.54039,43.585304
14045,1,Marie Curtis Park East Beach,30W,2013-08-25,10.0,<,Point,-79.540054,43.58561
14054,1,Marie Curtis Park East Beach,33W,2013-08-24,10.0,<,Point,-79.540886,43.58486
14059,2,Sunnyside Beach,17W,2013-08-24,10.0,<,Point,-79.451,43.63639
14062,2,Sunnyside Beach,19W,2013-08-24,19.0,<,Point,-79.45411,43.63711
14064,2,Sunnyside Beach,22W,2013-08-24,10.0,<,Point,-79.46005,43.636723
14085,2,Sunnyside Beach,18W,2013-08-22,1700.0,est,Point,-79.45267,43.636612
14086,2,Sunnyside Beach,19W,2013-08-22,1200.0,est,Point,-79.45411,43.63711
14088,2,Sunnyside Beach,22W,2013-08-22,1200.0,est,Point,-79.46005,43.636723
14096,2,Sunnyside Beach,21W,2013-08-21,10.0,<,Point,-79.45753,43.63711
14102,1,Marie Curtis Park East Beach,33W,2013-08-20,10.0,<,Point,-79.540886,43.58486
14103,1,Marie Curtis Park East Beach,32W,2013-08-20,10.0,<,Point,-79.54056,43.58511
14104,1,Marie Curtis Park East Beach,31W,2013-08-20,10.0,<,Point,-79.54039,43.585304
14105,1,Marie Curtis Park East Beach,30W,2013-08-20,10.0,<,Point,-79.540054,43.58561
14138,1,Marie Curtis Park East Beach,33W,2013-08-17,10.0,<10,Point,-79.540886,43.58486
14140,1,Marie Curtis Park East Beach,31W,2013-08-17,10.0,<10,Point,-79.54039,43.585304
14141,1,Marie Curtis Park East Beach,30W,2013-08-17,10.0,<10,Point,-79.540054,43.58561
14147,2,Sunnyside Beach,20W,2013-08-17,10.0,<10,Point,-79.45564,43.637165
14149,1,Marie Curtis Park East Beach,29W,2013-08-16,10.0,<,Point,-79.539696,43.58592
14150,1,Marie Curtis Park East Beach,33W,2013-08-16,10.0,<,Point,-79.540886,43.58486
14151,1,Marie Curtis Park East Beach,32W,2013-08-16,10.0,<,Point,-79.54056,43.58511
14153,1,Marie Curtis Park East Beach,30W,2013-08-16,10.0,<,Point,-79.540054,43.58561
14158,2,Sunnyside Beach,19W,2013-08-16,10.0,<,Point,-79.45411,43.63711
14169,2,Sunnyside Beach,18W,2013-08-15,10.0,<,Point,-79.45267,43.636612
14170,2,Sunnyside Beach,19W,2013-08-15,10.0,<,Point,-79.45411,43.63711
14177,1,Marie Curtis Park East Beach,30W,2013-08-14,10.0,<,Point,-79.540054,43.58561
14225,1,Marie Curtis Park East Beach,30W,2013-08-10,10.0,<,Point,-79.540054,43.58561
14264,2,Sunnyside Beach,21W,2013-08-07,2600.0,est,Point,-79.45753,43.63711
14281,1,Marie Curtis Park East Beach,29W,2013-08-05,10.0,<,Point,-79.539696,43.58592
14284,1,Marie Curtis Park East Beach,31W,2013-08-05,10.0,<,Point,-79.54039,43.585304
14285,1,Marie Curtis Park East Beach,30W,2013-08-05,10.0,<,Point,-79.540054,43.58561
14287,2,Sunnyside Beach,17W,2013-08-05,10.0,<,Point,-79.451,43.63639
14294,1,Marie Curtis Park East Beach,33W,2013-08-04,10.0,<,Point,-79.540886,43.58486
14338,2,Sunnyside Beach,20W,2013-08-01,1100.0,est,Point,-79.45564,43.637165
14342,1,Marie Curtis Park East Beach,33W,2013-07-31,10.0,<,Point,-79.540886,43.58486
14343,1,Marie Curtis Park East Beach,32W,2013-07-31,10.0,<,Point,-79.54056,43.58511
14344,1,Marie Curtis Park East Beach,31W,2013-07-31,10.0,<,Point,-79.54039,43.585304
14345,1,Marie Curtis Park East Beach,30W,2013-07-31,10.0,<,Point,-79.540054,43.58561
14356,1,Marie Curtis Park East Beach,31W,2013-07-30,10.0,<,Point,-79.54039,43.585304
14394,2,Sunnyside Beach,19W,2013-07-27,10.0,<10,Point,-79.45411,43.63711
14418,2,Sunnyside Beach,19W,2013-07-25,10.0,<,Point,-79.45411,43.63711
14419,2,Sunnyside Beach,17W,2013-07-25,10.0,<,Point,-79.451,43.63639
14420,2,Sunnyside Beach,21W,2013-07-25,10.0,<,Point,-79.45753,43.63711
14421,2,Sunnyside Beach,18W,2013-07-25,10.0,<,Point,-79.45267,43.636612
14422,2,Sunnyside Beach,20W,2013-07-25,10.0,<,Point,-79.45564,43.637165
14423,2,Sunnyside Beach,22W,2013-07-25,10.0,<,Point,-79.46005,43.636723
14431,2,Sunnyside Beach,17W,2013-07-24,10.0,<,Point,-79.451,43.63639
14445,2,Sunnyside Beach,18W,2013-07-23,10.0,<,Point,-79.45267,43.636612
14498,1,Marie Curtis Park East Beach,33W,2013-07-18,10.0,<,Point,-79.540886,43.58486
14522,1,Marie Curtis Park East Beach,33W,2013-07-16,10.0,<,Point,-79.540886,43.58486
14526,2,Sunnyside Beach,19W,2013-07-16,10.0,<,Point,-79.45411,43.63711
14528,2,Sunnyside Beach,21W,2013-07-16,10.0,<,Point,-79.45753,43.63711
14530,2,Sunnyside Beach,20W,2013-07-16,10.0,<,Point,-79.45564,43.637165
14534,1,Marie Curtis Park East Beach,33W,2013-07-15,10.0,<,Point,-79.540886,43.58486
14535,1,Marie Curtis Park East Beach,32W,2013-07-15,10.0,<,Point,-79.54056,43.58511
14536,1,Marie Curtis Park East Beach,31W,2013-07-15,10.0,<,Point,-79.54039,43.585304
14542,2,Sunnyside Beach,20W,2013-07-15,10.0,<,Point,-79.45564,43.637165
14565,2,Sunnyside Beach,18W,2013-07-13,10.0,<10,Point,-79.45267,43.636612
14594,1,Marie Curtis Park East Beach,33W,2013-07-10,1200.0,est,Point,-79.540886,43.58486
14610,2,Sunnyside Beach,19W,2013-07-09,3600.0,est,Point,-79.45411,43.63711
14611,2,Sunnyside Beach,17W,2013-07-09,6800.0,est,Point,-79.451,43.63639
14612,2,Sunnyside Beach,21W,2013-07-09,3700.0,est,Point,-79.45753,43.63711
14613,2,Sunnyside Beach,18W,2013-07-09,3300.0,est,Point,-79.45267,43.636612
14614,2,Sunnyside Beach,20W,2013-07-09,4000.0,est,Point,-79.45564,43.637165
14615,2,Sunnyside Beach,22W,2013-07-09,4200.0,est,Point,-79.46005,43.636723
14617,1,Marie Curtis Park East Beach,29W,2013-07-08,1100.0,est,Point,-79.539696,43.58592
14618,1,Marie Curtis Park East Beach,33W,2013-07-08,1200.0,est,Point,-79.540886,43.58486
14619,1,Marie Curtis Park East Beach,32W,2013-07-08,1200.0,est,Point,-79.54056,43.58511
14620,1,Marie Curtis Park East Beach,31W,2013-07-08,1100.0,est,Point,-79.54039,43.585304
14627,2,Sunnyside Beach,22W,2013-07-08,1400.0,est,Point,-79.46005,43.636723
14658,2,Sunnyside Beach,19W,2013-07-05,10.0,<,Point,-79.45411,43.63711
14666,1,Marie Curtis Park East Beach,33W,2013-07-04,1800.0,est,Point,-79.540886,43.58486
14705,1,Marie Curtis Park East Beach,30W,2013-07-01,10.0,<,Point,-79.540054,43.58561
14753,1,Marie Curtis Park East Beach,30W,2013-06-27,10.0,<,Point,-79.540054,43.58561
14761,1,Marie Curtis Park East Beach,29W,2013-06-26,10.0,<,Point,-79.539696,43.58592
14763,1,Marie Curtis Park East Beach,32W,2013-06-26,10.0,<,Point,-79.54056,43.58511
14817,2,Sunnyside Beach,18W,2013-06-22,10.0,The actual count is zero CFU per 100 ml of sample. ,Point,-79.45267,43.636612
14830,2,Sunnyside Beach,20W,2013-06-21,10.0,<,Point,-79.45564,43.637165
14833,1,Marie Curtis Park East Beach,29W,2013-06-20,10.0,<,Point,-79.539696,43.58592
14834,1,Marie Curtis Park East Beach,33W,2013-06-20,10.0,<,Point,-79.540886,43.58486
14835,1,Marie Curtis Park East Beach,32W,2013-06-20,10.0,<,Point,-79.54056,43.58511
14840,2,Sunnyside Beach,21W,2013-06-20,10.0,<,Point,-79.45753,43.63711
14850,2,Sunnyside Beach,19W,2013-06-19,10.0,<,Point,-79.45411,43.63711
14851,2,Sunnyside Beach,17W,2013-06-19,10.0,<,Point,-79.451,43.63639
14852,2,Sunnyside Beach,21W,2013-06-19,10.0,<,Point,-79.45753,43.63711
14853,2,Sunnyside Beach,18W,2013-06-19,10.0,<,Point,-79.45267,43.636612
14855,2,Sunnyside Beach,22W,2013-06-19,10.0,<,Point,-79.46005,43.636723
14860,1,Marie Curtis Park East Beach,31W,2013-06-18,10.0,<,Point,-79.54039,43.585304
14875,2,Sunnyside Beach,17W,2013-06-17,10.0,<,Point,-79.451,43.63639
14893,1,Marie Curtis Park East Beach,29W,2013-06-15,80.0,The actual count is zero CFU/ml. ,Point,-79.539696,43.58592
14929,1,Marie Curtis Park East Beach,29W,2013-06-12,1400.0,est,Point,-79.539696,43.58592
14935,2,Sunnyside Beach,17W,2013-06-12,10.0,<,Point,-79.451,43.63639
14936,2,Sunnyside Beach,21W,2013-06-12,10.0,<,Point,-79.45753,43.63711
14970,2,Sunnyside Beach,19W,2013-06-09,10.0,The actual count is zero CFU/100 ml.,Point,-79.45411,43.63711
14971,2,Sunnyside Beach,17W,2013-06-09,10.0,The actual count is zero CFU/100 ml.,Point,-79.451,43.63639
14973,2,Sunnyside Beach,18W,2013-06-09,10.0,The actual count is zero CFU/100 ml.,Point,-79.45267,43.636612
15004,1,Marie Curtis Park East Beach,31W,2013-06-06,10.0,<,Point,-79.54039,43.585304
15027,1,Marie Curtis Park East Beach,32W,2013-06-04,20.0,<,Point,-79.54056,43.58511
15034,2,Sunnyside Beach,20W,2013-06-04,10.0,<,Point,-79.45564,43.637165
15085,1,Marie Curtis Park East Beach,29W,2013-05-30,1800.0,est,Point,-79.539696,43.58592
15086,1,Marie Curtis Park East Beach,33W,2013-05-30,1700.0,est,Point,-79.540886,43.58486
15087,1,Marie Curtis Park East Beach,32W,2013-05-30,1000.0,est,Point,-79.54056,43.58511
15088,1,Marie Curtis Park East Beach,31W,2013-05-30,2000.0,est,Point,-79.54039,43.585304
15089,1,Marie Curtis Park East Beach,30W,2013-05-30,2200.0,est,Point,-79.540054,43.58561
15102,2,Sunnyside Beach,19W,2013-05-29,3700.0,est,Point,-79.45411,43.63711
15104,2,Sunnyside Beach,18W,2013-05-29,1500.0,est,Point,-79.45267,43.636612
15111,1,Marie Curtis Park East Beach,32W,2013-05-28,10.0,<,Point,-79.54056,43.58511
15113,1,Marie Curtis Park East Beach,30W,2013-05-28,10.0,<,Point,-79.540054,43.58561
15122,1,Marie Curtis Park East Beach,33W,2013-05-27,10.0,<,Point,-79.540886,43.58486
15124,1,Marie Curtis Park East Beach,31W,2013-05-27,10.0,<,Point,-79.54039,43.585304
15126,2,Sunnyside Beach,19W,2013-05-27,10.0,<,Point,-79.45411,43.63711
15128,2,Sunnyside Beach,18W,2013-05-27,10.0,<,Point,-79.45267,43.636612
15129,2,Sunnyside Beach,20W,2013-05-27,10.0,<,Point,-79.45564,43.637165
15130,2,Sunnyside Beach,21W,2013-05-27,10.0,<,Point,-79.45753,43.63711
15132,2,Sunnyside Beach,23W,2013-05-27,10.0,<,Point,-79.461525,43.63625
15133,1,Marie Curtis Park East Beach,29W,2013-05-26,10.0,The acrual count is zero,Point,-79.539696,43.58592
15134,1,Marie Curtis Park East Beach,33W,2013-05-26,10.0,The acrual count is zero,Point,-79.540886,43.58486
15135,1,Marie Curtis Park East Beach,32W,2013-05-26,10.0,The acrual count is zero,Point,-79.54056,43.58511
15136,1,Marie Curtis Park East Beach,31W,2013-05-26,10.0,The acrual count is zero,Point,-79.54039,43.585304
15138,2,Sunnyside Beach,19W,2013-05-26,10.0,The acrual count is zero,Point,-79.45411,43.63711
15139,2,Sunnyside Beach,17W,2013-05-26,10.0,The acrual count is zero,Point,-79.451,43.63639
15140,2,Sunnyside Beach,18W,2013-05-26,10.0,The acrual count is zero,Point,-79.45267,43.636612
15142,2,Sunnyside Beach,21W,2013-05-26,10.0,The acrual count is zero,Point,-79.45753,43.63711
15145,1,Marie Curtis Park East Beach,29W,2013-05-25,10.0,<,Point,-79.539696,43.58592
15146,1,Marie Curtis Park East Beach,33W,2013-05-25,10.0,<,Point,-79.540886,43.58486
15147,1,Marie Curtis Park East Beach,32W,2013-05-25,10.0,<,Point,-79.54056,43.58511
15148,1,Marie Curtis Park East Beach,31W,2013-05-25,10.0,<,Point,-79.54039,43.585304
15149,1,Marie Curtis Park East Beach,30W,2013-05-25,10.0,<,Point,-79.540054,43.58561
15150,2,Sunnyside Beach,19W,2013-05-25,10.0,<,Point,-79.45411,43.63711
15151,2,Sunnyside Beach,17W,2013-05-25,10.0,<,Point,-79.451,43.63639
15152,2,Sunnyside Beach,18W,2013-05-25,10.0,<,Point,-79.45267,43.636612
15154,2,Sunnyside Beach,21W,2013-05-25,10.0,<,Point,-79.45753,43.63711
15155,2,Sunnyside Beach,22W,2013-05-25,10.0,<,Point,-79.46005,43.636723
15159,1,Marie Curtis Park East Beach,32W,2013-05-24,10.0,<,Point,-79.54056,43.58511
15160,1,Marie Curtis Park East Beach,31W,2013-05-24,10.0,<,Point,-79.54039,43.585304
15166,2,Sunnyside Beach,21W,2013-05-24,10.0,<,Point,-79.45753,43.63711
15202,2,Sunnyside Beach,21W,2013-05-21,10.0,<,Point,-79.45753,43.63711
15222,2,Sunnyside Beach,19W,2012-09-03,10.0,<,Point,-79.45411,43.63711
15224,2,Sunnyside Beach,18W,2012-09-03,10.0,<,Point,-79.45267,43.636612
15230,1,Marie Curtis Park East Beach,33W,2012-09-02,10.0,<10,Point,-79.540886,43.58486
15231,1,Marie Curtis Park East Beach,32W,2012-09-02,10.0,<10,Point,-79.54056,43.58511
15232,1,Marie Curtis Park East Beach,31W,2012-09-02,10.0,<10,Point,-79.54039,43.585304
15233,1,Marie Curtis Park East Beach,30W,2012-09-02,10.0,<10,Point,-79.540054,43.58561
15234,2,Sunnyside Beach,19W,2012-09-02,10.0,<10,Point,-79.45411,43.63711
15235,2,Sunnyside Beach,17W,2012-09-02,10.0,<10,Point,-79.451,43.63639
15236,2,Sunnyside Beach,18W,2012-09-02,10.0,<10,Point,-79.45267,43.636612
15238,2,Sunnyside Beach,21W,2012-09-02,10.0,<10,Point,-79.45753,43.63711
15239,2,Sunnyside Beach,22W,2012-09-02,10.0,<10,Point,-79.46005,43.636723
15241,1,Marie Curtis Park East Beach,29W,2012-09-01,10.0,<10,Point,-79.539696,43.58592
15242,1,Marie Curtis Park East Beach,33W,2012-09-01,10.0,<10,Point,-79.540886,43.58486
15243,1,Marie Curtis Park East Beach,32W,2012-09-01,10.0,<10,Point,-79.54056,43.58511
15244,1,Marie Curtis Park East Beach,31W,2012-09-01,10.0,<10,Point,-79.54039,43.585304
15245,1,Marie Curtis Park East Beach,30W,2012-09-01,10.0,<10,Point,-79.540054,43.58561
15246,2,Sunnyside Beach,19W,2012-09-01,10.0,<10,Point,-79.45411,43.63711
15247,2,Sunnyside Beach,17W,2012-09-01,10.0,<10,Point,-79.451,43.63639
15248,2,Sunnyside Beach,18W,2012-09-01,10.0,<10,Point,-79.45267,43.636612
15250,2,Sunnyside Beach,21W,2012-09-01,10.0,<10,Point,-79.45753,43.63711
15251,2,Sunnyside Beach,22W,2012-09-01,10.0,<10,Point,-79.46005,43.636723
15278,1,Marie Curtis Park East Beach,33W,2012-08-29,10.0,<,Point,-79.540886,43.58486
15289,1,Marie Curtis Park East Beach,29W,2012-08-28,2300.0,est,Point,-79.539696,43.58592
15290,1,Marie Curtis Park East Beach,33W,2012-08-28,3200.0,est,Point,-79.540886,43.58486
15291,1,Marie Curtis Park East Beach,32W,2012-08-28,2800.0,est,Point,-79.54056,43.58511
15292,1,Marie Curtis Park East Beach,31W,2012-08-28,3900.0,est,Point,-79.54039,43.585304
15293,1,Marie Curtis Park East Beach,30W,2012-08-28,3100.0,est,Point,-79.540054,43.58561
15295,2,Sunnyside Beach,17W,2012-08-28,2100.0,est,Point,-79.451,43.63639
15296,2,Sunnyside Beach,18W,2012-08-28,4300.0,est,Point,-79.45267,43.636612
15315,1,Marie Curtis Park East Beach,32W,2012-08-26,10.0,<10,Point,-79.54056,43.58511
15316,1,Marie Curtis Park East Beach,31W,2012-08-26,10.0,<10,Point,-79.54039,43.585304
15321,2,Sunnyside Beach,20W,2012-08-26,10.0,<10,Point,-79.45564,43.637165
15327,1,Marie Curtis Park East Beach,32W,2012-08-25,10.0,<10,Point,-79.54056,43.58511
15334,2,Sunnyside Beach,21W,2012-08-25,10.0,<10,Point,-79.45753,43.63711
15340,1,Marie Curtis Park East Beach,31W,2012-08-24,10.0,<,Point,-79.54039,43.585304
15342,2,Sunnyside Beach,19W,2012-08-24,10.0,<,Point,-79.45411,43.63711
15344,2,Sunnyside Beach,18W,2012-08-24,10.0,<,Point,-79.45267,43.636612
15362,1,Marie Curtis Park East Beach,33W,2012-08-22,10.0,<,Point,-79.540886,43.58486
15363,1,Marie Curtis Park East Beach,32W,2012-08-22,10.0,<,Point,-79.54056,43.58511
15364,1,Marie Curtis Park East Beach,31W,2012-08-22,10.0,<,Point,-79.54039,43.585304
15373,1,Marie Curtis Park East Beach,29W,2012-08-21,10.0,<,Point,-79.539696,43.58592
